OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,SHAPE_Length,SHAPE_Area
58,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{19D06CFA-6EEC-4BD8-BD6D-0DB37648CA72},35,AFBG,Lands - http://landsnet.nps.gov/tractsnet/documents/AFBG/Metadata/afbg_metadata.xml,African Burial Ground National Monument,2008/08/19 00:00:00+00,NY,NE,"2060434",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048074,African Burial Ground,202.497940106985,2425.17766758788
59,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{F56F255B-9B63-42B2-893F-3BC8930CA153},36,GOIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GOIS/Metadata/gois_metadata.xml,Governors Island National Monument,2012/08/15 00:00:00+00,NY,NE,"2092022",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188823,Governors Island,2618.47663757796,160551.906346351
60,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{54558E85-20BE-401B-BA7B-A76B9A45718C},37,LOWE,Unofficial Boundary of Lowell National Historical Park.,Lowell National Historical Park,2013/12/18 00:00:00+00,MA,NE,"1888940",National Historical Park,RISD,Preliminary data. Contact the Land Resources Program for additional information.,Lowell,28370.9681061424,896082.265557991
61,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{FF7949EE-51D7-44D5-A944-08983693E1A6},38,ROWI,Lands - http://landsnet.nps.gov/tractsnet/documents/ROWI/Metadata/rowi_metadata.xml,Roger Williams National Memorial,2011/09/30 00:00:00+00,RI,NE,"1904107",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215978,Roger Williams,986.148595396037,33122.4771050033
62,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{24B2652B-C9DB-449D-AC6E-36C83E4BEEA9},40,NEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/NEBE/Metadata/nebe_metadata.xml,New Bedford Whaling National Historical Park,2011/07/15 00:00:00+00,MA,NE,"2733436",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175722,New Bedford Whaling,2356.79662419693,225913.562278997
63,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{9F4A9EF1-E654-41E4-AEA2-EC9D8B64B420},42,WEFA,Lands - http://landsnet.nps.gov/tractsnet/documents/WEFA/Metadata/wefa_metadata.xml,Weir Farm National Historical Park,2015/08/27 00:00:00+00,CT,NE,"1888972",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224530,Weir Farm,5712.69645241466,492352.385694045
64,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{288D2AE0-4A2A-40CA-94D7-EBA8621A0A93},43,MABI,Lands - http://landsnet.nps.gov/tractsnet/documents/MABI/Metadata/mabi_metadata.xml,Marsh-Billings-Rockefeller National Historical Park,2011/09/21 00:00:00+00,VT,NE,"1888942",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196723,Marsh - Billings - Rockefeller,16454.0429385168,4988704.0320693
65,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{0D4A4100-13C7-420B-8388-13DB9FA6BFE6},44,WORI,Lands - http://landsnet.nps.gov/tractsnet/documents/WORI/Metadata/wori_metadata.xml,Women's Rights National Historical Park,2011/08/19 00:00:00+00,NY,NE,"1888975",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175720,Women's Rights,2486.26715960158,56856.838274115
66,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{6B62FD94-ED69-47AC-AE41-409859F413D3},46,FRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/FRLA/Metadata/frla_metadata.xml,Frederick Law Olmsted National Historic Site,2016/03/01 00:00:00+00,MA,NE,"1971618",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229063,Frederick Law Olmsted,1623.19685236484,51737.2486581323
67,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{C2161D15-A5EA-4CDC-850B-A42A05E00443},47,KNRI,Lands - http://landsnet.nps.gov/tractsnet/documents/KNRI/Metadata/knri_metadata.xml,Knife River Indian Villages National Historic Site,2012/04/03 00:00:00+00,ND,MW,"1888938",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185777,Knife River Indian Villages,27551.891876408,15618816.9359937
68,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{67A01E8B-F206-40C4-94D6-400A212F74AF},49,BADL,Lands - http://landsnet.nps.gov/tractsnet/documents/BADL/Metadata/badl_metadata.xml,Badlands National Park,2024/03/18 00:00:00+00,SD,MW,"1265096",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224522,Badlands,553343.354558806,1879789861.8737
69,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{4C7054B9-B7C5-4BEB-839B-8FC21F259B69},50,BICA,Lands - http://landsnet.nps.gov/tractsnet/documents/BICA/Metadata/bica_metadata.xml,Bighorn Canyon National Recreation Area,2024/09/06 00:00:00+00,MT,IM,"767934",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182227,Bighorn Canyon,432452.96460369,974077350.798905
70,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{990FEB6E-CC32-4627-B78D-676AC7E64128},51,CANY,Lands - http://landsnet.nps.gov/tractsnet/documents/CANY/Metadata/cany_metadata.xml,Canyonlands National Park,2010/04/26 00:00:00+00,UT,IM,"1448008",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165304,Canyonlands,353937.357319383,2196490657.21556
71,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{121269F7-90B7-4387-AF1F-BD258F329EE2},52,ARCH,Lands - http://landsnet.nps.gov/tractsnet/documents/ARCH/Metadata/arch_metadata.xml,Arches National Park,2023/03/13 13:42:21+00,UT,IM,"1455716",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239940,Arches,167803.697781215,509081047.001577
72,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{5521CCC7-FB24-40F4-9097-A099C7F9B7D9},53,NABR,Lands - http://landsnet.nps.gov/tractsnet/documents/NABR/Metadata/nabr_metadata.xml,Natural Bridges National Monument,2010/07/12 00:00:00+00,UT,IM,"1454484",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166445,Natural Bridges,51685.5375099086,49150258.4400416
73,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{93E8BDB7-8225-4DCB-90DF-E959602AFCBF},54,BLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/BLCA/Metadata/blca_metadata.xml,Black Canyon of the Gunnison National Park,2023/03/13 13:45:01+00,CO,IM,"203271",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047909,Black Canyon of the Gunnison,113089.80898383,207094308.261362
74,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{D5AE320F-4CBD-4D29-BD58-6B218FE0543A},55,COLM,Lands - http://landsnet.nps.gov/tractsnet/documents/COLM/Metadata/colm_metadata.xml,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,"202252",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203268,Colorado,82194.0943789699,137403444.949046
75,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{2873452B-E9BA-4953-BB76-E543B82BA66C},56,CURE,Lands - http://landsnet.nps.gov/tractsnet/documents/CURE/Metadata/cure_metadata.xml,Curecanti National Recreation Area,2017/05/25 00:00:00+00,CO,IM,"196412",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210701,Curecanti,329290.012818828,273475556.258549
76,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{FCF9F11F-52F9-4F1A-80D7-F311DB03032B},57,LIBI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIBI/Metadata/libi_metadata.xml,Little Bighorn Battlefield National Monument,2005/02/23 00:00:00+00,MT,IM,"806297",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048009,Little Bighorn Battlefield,19524.580414683,6437512.95065337
77,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{9F57C6D6-937A-41A5-86F4-B83D00540C49},58,DETO,Lands - http://landsnet.nps.gov/tractsnet/documents/DETO/Metadata/deto_metadata.xml,Devils Tower National Monument,2014/12/08 00:00:00+00,WY,IM,"2733421",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220218,Devils Tower,15024.9283481147,10774321.4223909
78,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{5DC8E6D6-DAB6-4090-BD5E-B3CFC28D0287},59,DINO,Lands - http://landsnet.nps.gov/tractsnet/documents/DINO/Metadata/dino_metadata.xml,Dinosaur National Monument,2024/03/13 00:00:00+00,CO,IM,"169567",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223241,Dinosaur,502514.048298694,1474405638.46002
79,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{F50F1376-1F67-4A8F-9B4A-50AFA1D072A4},60,FOLA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOLA/Metadata/fola_metadata.xml,Fort Laramie National Historic Site,2018/04/09 00:00:00+00,WY,IM,"1597073",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196718,Fort Laramie,15922.1645680694,6622287.37057518
80,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{DCE67FE0-EEA1-470B-8CF8-9AD0472F5934},61,GLAC,Lands - http://landsnet.nps.gov/tractsnet/documents/GLAC/Metadata/glac_metadata.xml,Glacier National Park,2023/12/04 00:00:00+00,MT,IM,"1803454",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230264,Glacier,506692.841235836,9351621674.66343
81,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{F5F3BD41-91E5-4D6D-BC47-758531486553},62,GLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLCA/Metadata/glca_metadata.xml,Glen Canyon National Recreation Area,2022/04/22 00:00:00+00,AZ,IM,"23865",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209616,Glen Canyon,2069791.74579044,8057114940.76004
82,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{583C420D-8953-4376-88CA-9BA833EA91D2},63,RABR,Lands - http://landsnet.nps.gov/tractsnet/documents/RABR/Metadata/rabr_metadata.xml,Rainbow Bridge National Monument,2010/03/29 00:00:00+00,UT,IM,"23944",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166457,Rainbow Bridge,4037.10960113808,1018636.98744376
83,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{13F8BCC8-794B-43D8-B989-D0E77E378AD5},64,GOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/GOSP/Metadata/gosp_metadata.xml,Golden Spike National Historical Park,2011/02/17 00:00:00+00,UT,IM,"1428242",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175723,Golden Spike,73082.5356487581,19348834.7725759
84,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{30E634A6-0CE3-43F7-8FD9-8ADF055E7CD5},65,GRTE,Lands - http://landsnet.nps.gov/tractsnet/documents/GRTE/Metadata/grte_metadata.xml,Grand Teton National Park,2023/12/04 00:00:00+00,WY,IM,"1597571",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047976,Grand Teton,351764.858804503,2410496678.91404
85,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{164123DE-304A-439E-8522-43A54BEF816B},66,SAND,Lands - http://landsnet.nps.gov/tractsnet/documents/SAND/Metadata/sand_metadata.xml,Sand Creek Massacre National Historic Site,2012/03/04 00:00:00+00,CO,IM,"2127375",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185781,Sand Creek Massacre,41111.1733855453,83063902.2394882
86,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{C4C2375A-9C01-4AFE-8FA2-766000316A9A},67,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/Metadata/grsa_metadata.xml,Great Sand Dunes National Park,2023/06/16 00:00:00+00,CO,IM,"2733443",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194474,Great Sand Dunes,125685.105442135,698046846.89739
87,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{B3C14483-B5C0-485F-9C50-7CF8F0BF9F42},68,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/Metadata/grsa_metadata.xml,Great Sand Dunes National Preserve,2022/02/01 00:00:00+00,CO,IM,"2733443",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194474,Great Sand Dunes,108346.563271744,270940284.628647
88,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{3CDB61DA-15B0-437A-9B76-3C8EF9F78701},69,JODR,Lands - http://landsnet.nps.gov/tractsnet/documents/JODR/Metadata/jodr_metadata.xml,"John D. Rockefeller, Jr., Memorial Parkway",2008/04/14 00:00:00+00,WY,IM,"1604577",Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048169,John D Rockefeller Jr,58880.6056721006,185341715.401384
89,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{B87027CD-E19B-45D9-89A1-B2AE9E265048},70,FOBU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBU/Metadata/fobu_metadata.xml,Fossil Butte National Monument,2007/02/22 00:00:00+00,WY,IM,"1605065",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047959,Fossil Butte,44607.2126112168,60721809.97652
90,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{E6C4AFAC-D291-43BE-A4B3-1EC11E562B93},71,MEVE,Lands - http://landsnet.nps.gov/tractsnet/documents/MEVE/Metadata/meve_metadata.xml,Mesa Verde National Park,2021/03/08 00:00:00+00,CO,IM,"179042",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048549,Mesa Verde,102110.746026483,343422764.232956
91,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{D885A0C5-6407-4D3C-BB9D-A455CEF8F2BE},72,HOVE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOVE/Metadata/hove_metadata.xml,Hovenweep National Monument,2023/09/14 17:11:58+00,CO,IM,"202599",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047986,Hovenweep,21091.6319287129,5195289.42145508
92,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{99A47608-2383-4CBF-8B46-F2877C0E7656},73,YUHO,Lands - http://landsnet.nps.gov/tractsnet/documents/YUHO/Metadata/yuho_metadata.xml,Yucca House National Monument,2024/09/06 00:00:00+00,CO,IM,"202628",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048070,Yucca House,5526.00503316063,1255741.40382991
93,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{A89C6CA3-073D-4715-8181-A25C25E6EA9B},75,MORU,Lands - http://landsnet.nps.gov/tractsnet/documents/MORU/Metadata/moru_metadata.xml,Mount Rushmore National Memorial,2010/12/13 00:00:00+00,SD,MW,"1262098",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167739,Mount Rushmore,17217.214232035,9923432.10761164
94,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{51DCBBBC-3934-45DB-9479-B1D6A158F629},76,ROMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ROMO/Metadata/romo_metadata.xml,Rocky Mountain National Park,2023/06/16 15:11:51+00,CO,IM,"204948",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209626,Rocky Mountain,297490.001720819,1863152677.84533
95,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{79E17D34-22C4-4B37-A4A3-6C9176CFFC8D},77,BEOL,Lands - http://landsnet.nps.gov/tractsnet/documents/BEOL/Metadata/beol_metadata.xml,Bent's Old Fort National Historic Site,2020/09/22 00:00:00+00,CO,IM,"2559483",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166446,Bent's Old Fort,10127.9306482641,5420545.25667212
96,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{AD2B6BEE-6C6D-482F-956F-EB2CCEF22158},78,FLFO,Lands - http://landsnet.nps.gov/tractsnet/documents/FLFO/Metadata/flfo_metadata.xml,Florissant Fossil Beds National Monument,2021/03/22 00:00:00+00,CO,IM,"191398",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047956,Florissant Fossil Beds,38025.6702320753,41975465.0271404
97,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{AF325EA0-A455-489A-AE44-4AABD9546E23},79,BRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/BRCA/Metadata/brca_metadata.xml,Bryce Canyon National Park,2008/03/27 00:00:00+00,UT,IM,"1450197",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047913,Bryce Canyon,127086.20689518,232305570.905349
98,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{054F663A-477E-4914-A5DB-6D7FEB1FAF31},80,CARE,Lands - http://landsnet.nps.gov/tractsnet/documents/CARE/Metadata/care_metadata.xml,Capitol Reef National Park,2022/04/22 00:00:00+00,UT,IM,"1434866",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192759,Capitol Reef,405759.386888086,1605721878.7818
99,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{03FC05EA-A8FB-4DBC-84D6-4DF51D9A044D},81,CEBR,Lands - http://landsnet.nps.gov/tractsnet/documents/CEBR/Metadata/cebr_metadata.xml,Cedar Breaks National Monument,2018/05/04 00:00:00+00,UT,IM,"1439558",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047930,Cedar Breaks,27322.59613015,39592554.8369502
100,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{046F830D-3784-4AE0-9E4F-603E24296EA9},82,PISP,Lands - http://landsnet.nps.gov/tractsnet/documents/PISP/Metadata/pisp_metadata.xml,Pipe Spring National Monument,2006/12/07 00:00:00+00,AZ,IM,"9526",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048036,Pipe Spring,2011.56579428876,252896.691159622
101,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{55D6F8DB-96A3-43DE-BA9C-3ADFE5C9D15F},83,ZION,Lands - http://landsnet.nps.gov/tractsnet/documents/ZION/Metadata/zion_metadata.xml,Zion National Park,2017/06/22 00:00:00+00,UT,IM,"1455157",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181118,Zion,206587.713070119,952718697.850256
102,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{EF7FA4AD-A38A-4372-844A-0B07181B4CA2},84,THRO,Lands - http://landsnet.nps.gov/tractsnet/documents/THRO/Metadata/thro_metadata.xml,Theodore Roosevelt National Park,2017/04/27 00:00:00+00,ND,MW,"1033824",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196728,Theodore Roosevelt,187232.144032442,616847538.825072
103,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{8BCA8918-C616-4AD6-8016-0EC1FD2B6E1F},85,FOUS,Lands - http://landsnet.nps.gov/tractsnet/documents/FOUS/Metadata/fous_metadata.xml,Fort Union Trading Post National Historic Site,2018/07/24 00:00:00+00,MT,MW,"771520",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225692,Fort Union Trading Post,24728.704414578,4006610.30253661
104,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{985C4BF4-4560-4E46-8334-744EAB8EC279},86,TICA,Lands - http://landsnet.nps.gov/tractsnet/documents/TICA/Metadata/tica_metadata.xml,Timpanogos Cave National Monument,2005/04/14 00:00:00+00,UT,IM,"1446610",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239937,Timpanogos Cave,5287.85950255729,1747594.64180153
105,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{76956330-7D5D-46C7-8602-220307690B53},87,WICA,Lands - http://landsnet.nps.gov/tractsnet/documents/WICA/Metadata/wica_metadata.xml,Wind Cave National Park,2016/04/19 00:00:00+00,SD,MW,"1263056",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239942,Wind Cave,90671.8054647478,261727427.159106
106,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{976A4B8F-B978-426F-933C-BB6D2345F8DB},88,JECA,Lands - http://landsnet.nps.gov/tractsnet/documents/JECA/Metadata/jeca_metadata.xml,Jewel Cave National Monument,2010/07/22 00:00:00+00,SD,MW,"1261888",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165329,Jewel Cave,13690.5245200034,9873220.821679
107,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{531DF1B1-88A0-4F0A-9873-C824E45C81E6},89,YELL,Lands - http://landsnet.nps.gov/tractsnet/documents/YELL/Metadata/yell_metadata.xml,Yellowstone National Park,2008/04/23 00:00:00+00,ID,IM,"1609331",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048199,Yellowstone,674249.706087325,17557091584.6482
108,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{C1618400-65C4-4B00-A0A9-3DF460AC38C8},90,BIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/BIHO/Metadata/biho_metadata.xml,Big Hole National Battlefield,2015/11/06 00:00:00+00,MT,PW,"779820",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225687,Big Hole,12680.0444513591,8092191.99400423
